RowOrder,DocNo,SequenNo,ItemID,ItemName,UnitID,StockID,Price,Qty,RQty,RID,RDate,CQty,CID,CDate,RcvDate,DiscountText,DiscountAmt,TotalAmt,Description,AddID,AddDate,EditID,EditDate
14399,PO5521010,5,01AP1P1X2-1P2,ท่อกลมชุป 1.1/2*1.2 มิล (7.20+-),สน,01,231.12,182,182,,NULL,0,,NULL,2020-12-24 00:00:00.000,,0,42063.84,,Palm,2020-12-24 15:14:20.947,sysupdate,2020-12-24 15:28:05.590
14400,PO5521010,6,01AP2-1P2,ท่อกลมชุป 2*1.2 มิล (9.30+-),สน,01,282.48,61,61,,NULL,0,,NULL,2020-12-24 00:00:00.000,,0,17231.28,,Palm,2020-12-24 15:14:20.947,sysupdate,2020-12-24 15:28:05.600
14401,PO5521010,7,01AP2-1P5,ท่อกลมชุป 2*1.5 มิล (11.02+-),สน,01,335.98,61,61,,NULL,0,,NULL,2020-12-24 00:00:00.000,,0,20494.78,,Palm,2020-12-24 15:14:20.947,sysupdate,2020-12-24 15:28:05.613
14395,PO5521010,1,01AP1-2-1P2,ท่อกลมชุป 1/2*1.0 มิล (2.84+-),สน,01,90.95,434,434,,NULL,0,,NULL,2020-12-24 00:00:00.000,,0,39472.3,,Palm,2020-12-24 15:14:20.943,sysupdate,2020-12-24 15:28:05.520
14396,PO5521010,2,01AP3X4-1P2,ท่อกลมชุป 3/4*1.0 มิล (3.82+-),สน,01,121.98,434,434,,NULL,0,,NULL,2020-12-24 00:00:00.000,,0,52939.32,,Palm,2020-12-24 15:14:20.943,sysupdate,2020-12-24 15:28:05.530
14397,PO5521010,3,01AP1-1P2,ท่อกลมชุป 1*1.0 มิล (4.73+-),สน,01,146.59,169,169,,NULL,0,,NULL,2020-12-24 00:00:00.000,,0,24773.71,,Palm,2020-12-24 15:14:20.943,sysupdate,2020-12-24 15:28:05.563
14398,PO5521010,4,01AP1P1X4-1P0,ท่อกลมชุป 1.1/4*1.2 มิล (6.63+-),สน,01,202.23,273,273,,NULL,0,,NULL,2020-12-24 00:00:00.000,,0,55208.79,,Palm,2020-12-24 15:14:20.943,sysupdate,2020-12-24 15:28:05.577
14380,PO5521007,1,93-ไม้ฝาชร 8*3 ธมช.,ไม้พื้นเชอร์ร่า 8*3 ขาวมะลิ,แพ,09,748,24,24,,NULL,0,,NULL,2020-12-24 00:00:00.000,,0,17952,,Palm,2020-12-24 14:57:16.323,sysupdate,2020-12-24 19:45:41.400
14379,PO5521007,3,06-สีรองพื้นปูนใหม่,สีรองพื้นปูนสูตรน้ำ TOA ไอโดรควิก 2.5 กล,ถง,09,1235,1,0,,NULL,0,,NULL,2020-12-24 00:00:00.000,,0,1235,,sysinsert,2020-12-24 14:42:45.497,sysupdate,2020-12-24 19:45:41.410
14378,PO5521007,2,06-สีน้ำA5006 ถัง,สีน้ำมัน Rocket RE100 ขาว กล,ถง,09,336,1,-23,,NULL,0,,NULL,2020-12-24 00:00:00.000,,0,336,,sysinsert,2020-12-24 14:42:45.487,sysupdate,2020-12-24 19:45:41.407
14343,PO5521009,2,02EP4-4-1P6,เหลี่ยมGI 4*4*1.4 มิล(น้ำเงิน) (23.8+-) (27.30+7),สน,01,695.2,150,150,,NULL,0,,NULL,2020-12-24 00:00:00.000,,0,104280,,sysinsert,2020-12-24 13:42:21.247,sysupdate,2020-12-24 13:42:21.247
14268,PO5521009,1,02DP4-2-1P2-A,กล่องGI 4*2*1.0มิล(ขาว) (13.60+-)(27.30+7),สน,01,397.26,4400,4400,,NULL,0,,NULL,2020-12-24 00:00:00.000,,0,1747944,,Palm,2020-12-24 11:36:40.397,sysupdate,2020-12-24 13:42:21.247
14255,PO5521008,2,02F3-9M,"เหล็กแบนตัด 3*9.0มิล (37,541/50ส.) (30+-)",สน,01,750.82,50,50,,NULL,0,,NULL,2020-12-24 00:00:00.000,,0,37541,,NIDNOI,2020-12-24 10:08:54.487,sysupdate,2020-12-24 10:11:11.520
14254,PO5521008,1,02F2-9M,"เหล็กแบนตัด 2*9.0มิล (25,027/50ส.) (20+-)",สน,01,500.54,50,50,,NULL,0,,NULL,2020-12-24 00:00:00.000,,0,25027,,NIDNOI,2020-12-24 10:08:54.480,sysupdate,2020-12-24 10:11:11.520
14244,PO5521007,4,06-สีทาไม้ฝาไฟเบอร์,สีผสมใน-ด้าน EXTRAPAM #A 2.5 กล,แก,09,657,2,1,,NULL,0,,NULL,2020-12-24 00:00:00.000,,0,1314,,sysinsert,2020-12-24 08:55:54.660,sysupdate,2020-12-24 19:45:41.417
14240,PO5521006,1,02CP32P0-16C,C GI 3 นิ้ว 2.0 มิล  (16+-),สน,01,443,25,0,,NULL,0,,NULL,2020-12-23 00:00:00.000,,0,11075,,Palm,2020-12-23 16:13:40.960,sysupdate,2020-12-24 19:45:41.390
14239,PO5521005,1,02L2-2-4,ฉาก 2" 4.0มิล (เขียวแดง) (18+-),สน,01,386.58,121,0,,NULL,0,,NULL,2020-12-23 00:00:00.000,1.18,1.18,46775,,Palm,2020-12-23 15:35:28.570,sysupdate,2020-12-24 19:45:41.377
14238,PO5521004,1,01SD12-8P8,เหล็กข้ออ้อย 12 มิล (ทอง) พับ (8.88+-),สน,01,160,3600,3600,,NULL,0,,NULL,2020-12-23 00:00:00.000,,0,576000,,NIDNOI,2020-12-23 11:47:15.100,sysupdate,2020-12-23 11:51:32.337
14237,PO5521003,1,01SD12-8P8,เหล็กข้ออ้อย 12 มิล (ทอง) พับ (8.88+-),สน,01,160,3600,3600,,NULL,0,,NULL,2020-12-23 00:00:00.000,,0,576000,,NIDNOI,2020-12-23 11:09:00.690,sysupdate,2020-12-23 11:21:23.347
14235,PO5521002,1,01SR08M-3P95,เหล็กเส้น 08 มิล (ทอง) พับ (3.95+-),สน,01,76,4400,4400,,NULL,0,,NULL,2020-12-23 00:00:00.000,,0,334400,,NIDNOI,2020-12-23 09:36:15.310,sysupdate,2020-12-23 09:51:01.830
14236,PO5521002,2,01SD10-6P16,เหล็กข้ออ้อย 10 มิล (ทอง) พับ (6.16+-),สน,01,116,2400,2400,,NULL,0,,NULL,2020-12-23 00:00:00.000,,0,278400,,NIDNOI,2020-12-23 09:36:15.310,sysupdate,2020-12-23 09:51:01.833
14234,PO5521001,1,01SR06MM,ลวดลาย 1.3( แดง) 22.80v (1.25+-),สน,01,28.5,4000,4000,,NULL,0,,NULL,2020-12-22 00:00:00.000,,0,114000,,sysinsert,2020-12-23 08:35:48.987,sysupdate,2020-12-23 08:35:48.987
14141,PO5520987,2,06-สเปรKO0299,สีสเปรย์KOBE#299(ชมพู)(383/12กป.),กป,03,31.92,36,0,,NULL,0,,NULL,2020-12-18 00:00:00.000,0.12,0.12,1149,,sysinsert,2020-12-22 16:48:27.670,sysupdate,2020-12-22 19:50:43.587
14098,PO5520960,11,93-ฝาส้วม PVC,ฝาปิดรูสวมพลาสติก,อน,09,25,1,0,,NULL,0,,NULL,2020-12-12 00:00:00.000,,0,25,,sysinsert,2020-12-22 15:17:36.657,sysupdate,2020-12-22 19:50:43.540
14097,PO5520960,10,93-ไม้เชิงชาย8*3ซี,ไม้เชิงชาย 8*3 สีธรรมชาติ,แผ,09,170,19,0,,NULL,0,,NULL,2020-12-12 00:00:00.000,,0,3230,,sysinsert,2020-12-22 15:17:36.650,sysupdate,2020-12-22 19:50:43.537
14096,PO5520960,8,93-ฝาปิดส้วม,ฝาปิดส้วม,ฝา,09,120,1,0,,NULL,0,,NULL,2020-12-12 00:00:00.000,,0,120,,sysinsert,2020-12-22 15:17:36.643,sysupdate,2020-12-22 19:50:43.533
14095,PO5520960,7,93-ท่อส้วม-80,ท่อส้วม 80 เซ็นติเมตร,ตว,09,130,4,0,,NULL,0,,NULL,2020-12-12 00:00:00.000,,0,520,,sysinsert,2020-12-22 15:17:36.633,sysupdate,2020-12-22 19:50:43.527
14094,PO5520960,6,93-หิน 3/4,หิน  3/8 เกล็ด,คว,09,650,2,0,,NULL,0,,NULL,2020-12-12 00:00:00.000,,0,1300,,sysinsert,2020-12-22 15:17:36.627,sysupdate,2020-12-22 19:50:43.523
14093,PO5520927,6,93-ปูนฉาบมวลเบา,ปูนฉาบมวลเบา,ถุ,09,80,35,0,,NULL,0,,NULL,2020-12-07 00:00:00.000,,0,2800,,sysinsert,2020-12-22 15:17:36.523,sysupdate,2020-12-24 15:28:05.077
14092,PO5520927,5,93-ปูนก่อมวลเบา,ปูนก่อมวลเบา,ถุ,09,130,5,0,,NULL,0,,NULL,2020-12-07 00:00:00.000,,0,650,,sysinsert,2020-12-22 15:17:36.517,sysupdate,2020-12-24 15:28:05.073
14091,PO5520923,3,93-ปูนมิกต์-210,ปูนมิกต์ ST 210 (1750/7%),คว,09,1872.5,4,0,,NULL,0,,NULL,2020-12-04 00:00:00.000,,0,7490,,sysinsert,2020-12-22 15:17:36.490,sysupdate,2020-12-22 19:50:43.453
14083,PO5520927,4,93-อิฐมวลเบา,อิฐมวลเบา 7.5 ซม.,กอ,09,19.5,600,0,,NULL,0,,NULL,2020-12-07 00:00:00.000,,0,11700,,sysinsert,2020-12-22 15:02:28.973,sysupdate,2020-12-24 15:28:05.067
14075,PO5521000,1,02DP2-1-1P2ZINC,กล่องGI 2*1*0.90มิล(ขาว) 6.19+- (27.30+7),สน,01,180.81,5220,5220,,NULL,0,,NULL,2020-12-22 00:00:00.000,,0,943828.2,,Palm,2020-12-22 14:36:03.897,sysupdate,2020-12-22 14:47:22.340
14046,PO5520999,6,01YM4P0-20-3,ตะแกรงเหล็ก 20-20-2-4 มิล,มว,09,1250,1,0,,NULL,0,,NULL,2020-12-22 00:00:00.000,,0,1250,,Palm,2020-12-22 13:39:27.123,sysupdate,2020-12-23 19:55:45.497
14042,PO5520999,2,02C6ETC,C 6 4.5 มิล (62+-),สน,09,1750,3,0,,NULL,0,,NULL,2020-12-22 00:00:00.000,,0,5250,,Palm,2020-12-22 13:39:27.120,sysupdate,2020-12-23 19:55:45.477
14043,PO5520999,3,02D4-2-3P2,กล่อง 4*2*3.2 มิล (38+-),สน,09,1025,14,0,,NULL,0,,NULL,2020-12-22 00:00:00.000,,0,14350,,Palm,2020-12-22 13:39:27.120,sysupdate,2020-12-23 19:55:45.483
14044,PO5520999,4,02E1P1X4-1P8,เหลี่ยม 01.1/4*01.1/4*1.8 มิล (สีชมพู) (7.70+-),สน,09,220,24,0,,NULL,0,,NULL,2020-12-22 00:00:00.000,,0,5280,,Palm,2020-12-22 13:39:27.120,sysupdate,2020-12-23 19:55:45.487
14045,PO5520999,5,02E4-4-3P2,เหลี่ยม 4*4*3.2 มิล (มอก.) (52+-),สน,09,1400,6,0,,NULL,0,,NULL,2020-12-22 00:00:00.000,,0,8400,,Palm,2020-12-22 13:39:27.120,sysupdate,2020-12-23 19:55:45.493
14041,PO5520999,1,02D8-2-3P2,กล่อง 8*2*3.0 มิล (59.80+-),สน,09,1780,6,0,,NULL,0,,NULL,2020-12-22 00:00:00.000,,0,10680,,Palm,2020-12-22 13:39:27.117,sysupdate,2020-12-23 19:55:45.473
14040,PO5520998,1,02DP4-2-1P2-A,กล่องGI 4*2*1.0มิล(ขาว) 13.80+-   (411.95+2%),สน,,420.19,320,320,,NULL,0,,NULL,2020-12-22 00:00:00.000,,0,134460.8,,Palm,2020-12-22 13:39:10.427,sysupdate,2020-12-22 13:46:58.640
14038,PO5520997,4,01SD16-15P78,เหล็กข้ออ้อย 16มิล(ทอง)พับ (15.78+-),สน,01,275.07,500,500,,NULL,0,,NULL,2020-12-22 00:00:00.000,,0,137535,,NIDNOI,2020-12-22 13:38:57.023,sysupdate,2020-12-22 13:46:58.627
14039,PO5520997,5,01SD20-22P46,เหล็กข้ออ้อย 20มิล(ทอง)พับ (24.66+-),สน,01,478.07,250,250,,NULL,0,,NULL,2020-12-22 00:00:00.000,,0,119517.5,,NIDNOI,2020-12-22 13:38:57.023,sysupdate,2020-12-22 13:46:58.630
14036,PO5520997,2,01SD12-8P8,เหล็กข้ออ้อย 12มิล(ทอง)พับ (8.88+-),สน,01,156.31,700,700,,NULL,0,,NULL,2020-12-22 00:00:00.000,,0,109417,,NIDNOI,2020-12-22 13:38:57.020,sysupdate,2020-12-22 13:46:58.620
14037,PO5520997,3,01SD12-8P8,เหล็กข้ออ้อย 12มิล(ทอง)พับ (8.88+-),สน,01,159.36,200,200,,NULL,0,,NULL,2020-12-22 00:00:00.000,,0,31872,,NIDNOI,2020-12-22 13:38:57.020,sysupdate,2020-12-22 13:46:58.623
14035,PO5520997,1,01SR09M-4P99,เหล็กเส้น 09มิล(ทอง)พับ (4.99+-),สน,01,91.5,300,300,,NULL,0,,NULL,2020-12-22 00:00:00.000,,0,27450,,NIDNOI,2020-12-22 13:38:57.010,sysupdate,2020-12-22 13:46:58.617
13900,PO5520995,10,53010101054,PVCตราเพชร5*6"บาน,สน,01,905,60,0,,NULL,0,,NULL,2020-12-21 00:00:00.000,40%,21720,32580,,Palm,2020-12-21 14:53:51.560,sysupdate,2020-12-23 19:55:45.457
13901,PO5520995,11,53010101056,PVCตราเพชร8.5*6"บาน,สน,01,1355,40,0,,NULL,0,,NULL,2020-12-21 00:00:00.000,40%,21680,32520,,Palm,2020-12-21 14:53:51.560,sysupdate,2020-12-23 19:55:45.463
13897,PO5520995,7,53010101012,PVCตราเพชร5*1-1/4"บาน,สน,01,66,300,0,,NULL,0,,NULL,2020-12-21 00:00:00.000,40%,7920,11880,,Palm,2020-12-21 14:53:51.557,sysupdate,2020-12-23 19:55:45.443
13898,PO5520995,8,53010101036,PVCตราเพชร5*3"บาน,สน,01,265,200,0,,NULL,0,,NULL,2020-12-21 00:00:00.000,40%,21200,31800,,Palm,2020-12-21 14:53:51.557,sysupdate,2020-12-23 19:55:45.450
13899,PO5520995,9,53010101032,PVCตราเพชร8.5*2-1/2"บาน,สน,01,285,250,0,,NULL,0,,NULL,2020-12-21 00:00:00.000,40%,28500,42750,,Palm,2020-12-21 14:53:51.557,sysupdate,2020-12-23 19:55:45.453
13893,PO5520995,3,53010101020,PVCตราเพชร8.5*1-1/2"บาน,สน,01,114,700,0,,NULL,0,,NULL,2020-12-21 00:00:00.000,40%,31920,47880,,Palm,2020-12-21 14:53:51.553,sysupdate,2020-12-23 19:55:45.427
13894,PO5520995,4,53010101008,PVCตราเพชร8.5*1"บาน,สน,01,70,600,0,,NULL,0,,NULL,2020-12-21 00:00:00.000,40%,16800,25200,,Palm,2020-12-21 14:53:51.553,sysupdate,2020-12-23 19:55:45.430
13895,PO5520995,5,53010101003,PVCตราเพชร8.5*3/4"เรียบ,สน,01,53,500,0,,NULL,0,,NULL,2020-12-21 00:00:00.000,40%,10600,15900,,Palm,2020-12-21 14:53:51.553,sysupdate,2020-12-23 19:55:45.437
13896,PO5520995,6,53010101014,PVCตราเพชร8.5*1-1/4"บาน,สน,01,87,300,0,,NULL,0,,NULL,2020-12-21 00:00:00.000,40%,10440,15660,,Palm,2020-12-21 14:53:51.553,sysupdate,2020-12-23 19:55:45.440
13892,PO5520995,2,53010101018,PVCตราเพชร5*1-1/2"บาน,สน,01,80,1000,0,,NULL,0,,NULL,2020-12-21 00:00:00.000,40%,32000,48000,,Palm,2020-12-21 14:53:51.547,sysupdate,2020-12-23 19:55:45.423
13891,PO5520995,1,53010101001,PVCตราเพชร8.5*1/2"เรียบ,สน,01,42,2500,0,,NULL,0,,NULL,2020-12-21 00:00:00.000,40%,42000,63000,,Palm,2020-12-21 14:53:51.513,sysupdate,2020-12-23 19:55:45.417
13890,PO5520994,8,02C43P229-30,C 4 นิ้ว 3.2มิล มอก. (30+-),สน,01,738.3,160,0,,NULL,0,,NULL,2020-12-21 00:00:00.000,,0,118128,,Palm,2020-12-21 13:08:52.340,sysupdate,2020-12-24 19:45:41.290
13885,PO5520994,3,02D2-1-1P2,กล่อง 2*1*1.0มิล(ขาว) (6+-),สน,01,176.55,121,0,,NULL,0,,NULL,2020-12-21 00:00:00.000,,0,21362.55,,Palm,2020-12-21 13:08:52.337,sysupdate,2020-12-24 19:45:41.273
13887,PO5520994,5,02D2-1-1P8,กล่อง 2*1*1.4มิล(ชมพู) (8.60+-),สน,01,240.75,120,0,,NULL,0,,NULL,2020-12-21 00:00:00.000,,0,28890,,Palm,2020-12-21 13:08:52.337,sysupdate,2020-12-24 19:45:41.277
13888,PO5520994,6,02C32P3-17-18,C 3 นิ้ว2.3มิล มอก. (17.50+-),สน,01,430.68,100,0,,NULL,0,,NULL,2020-12-21 00:00:00.000,,0,43068,,Palm,2020-12-21 13:08:52.337,sysupdate,2020-12-24 19:45:41.280
13889,PO5520994,7,02C41P6-14,C 4 นิ้ว 1.6มิล (14+-),สน,01,390.55,240,0,,NULL,0,,NULL,2020-12-21 00:00:00.000,,0,93732,,Palm,2020-12-21 13:08:52.337,sysupdate,2020-12-24 19:45:41.287
13883,PO5520994,1,02E1P1X2-1P6,เหลี่ยม 1.1/2*1.1/2*1.2มิล (น้ำเงิน) (7.20+-),สน,01,208.65,270,0,,NULL,0,,NULL,2020-12-21 00:00:00.000,,0,56335.5,,Palm,2020-12-21 13:08:52.333,sysupdate,2020-12-24 19:45:41.263
13884,PO5520994,2,02E4-4-2P0,เหลี่ยม 4*4*2.0มิล (แดง) (33.50+-),สน,01,845.3,50,0,,NULL,0,,NULL,2020-12-21 00:00:00.000,,0,42265,,Palm,2020-12-21 13:08:52.333,sysupdate,2020-12-24 19:45:41.267
13882,PO5520993,2,01YM2P8-30-2,ตะแกรงเหล็ก 30-30-2-2.8มิล ยาว50เมตร,มว,01,780,150,0,,NULL,0,,NULL,2020-12-21 00:00:00.000,,0,117000,,Palm,2020-12-21 13:08:40.477,sysupdate,2020-12-22 19:50:43.603
13881,PO5520993,1,01YM4P0-20-2.5,ตะแกรงเหล็ก 20-20-2.5-4มิล ยาว50เมตร,มว,01,2850,40,0,,NULL,0,,NULL,2020-12-21 00:00:00.000,,0,114000,,Palm,2020-12-21 13:08:40.430,sysupdate,2020-12-22 19:50:43.597
13880,PO5520992,1,02D6-2-2P3,"กล่อง 6*2*2.3 มิล มอก.(25,893/24ส) (42+-)",สน,01,1078.88,72,0,,NULL,0,,NULL,2020-12-19 00:00:00.000,0.36,0.36,77679,,NIDNOI,2020-12-21 09:37:31.740,sysupdate,2020-12-21 19:45:30.497
13879,PO5520990,3,93-สังกะสี 12 (333),สังกะสี  12 ฟุต,แผ,12,125.64,50,0,,NULL,0,,NULL,2020-12-19 00:00:00.000,,0,6282,,sysinsert,2020-12-19 19:54:37.660,sysupdate,2020-12-19 19:54:37.660
13878,PO5520990,2,93-สังกะสี 10 (333),สังกะสี  10 ฟุต,แผ,12,104.7,50,0,,NULL,0,,NULL,2020-12-19 00:00:00.000,,0,5235,,sysinsert,2020-12-19 19:54:37.650,sysupdate,2020-12-19 19:54:37.650
13877,PO5520990,1,93-สังกะสี 9(333),สังกะสี  9 ฟุต,แผ,12,94.25,50,0,,NULL,0,,NULL,2020-12-19 00:00:00.000,,0,4712.5,,sysinsert,2020-12-19 19:54:37.637,sysupdate,2020-12-19 19:54:37.637
13846,PO5520991,1,02I1X2,เหล็กเพลาขาว 1/2 นิ้ว(26883/180ส.),สน,01,149.35,180,0,,NULL,0,,NULL,2020-12-19 00:00:00.000,,0,26883,,Palm,2020-12-19 13:17:06.260,sysupdate,2020-12-19 19:54:37.687
13842,PO5520989,3,01YM4P0-10-30-2.4,ตะแกรงเหล็ก 10-30-2.4-4 มิล 50เมตร,มว,01,3886,3,0,,NULL,0,,NULL,2020-12-19 00:00:00.000,,0,11658,,NIDNOI,2020-12-19 11:18:57.060,sysupdate,2020-12-19 19:54:37.627
13840,PO5520989,1,01SR19M-22P26,เหล็กเส้นกลม 19มิล พับ,สน,01,435.85,50,0,,NULL,0,,NULL,2020-12-19 00:00:00.000,,0,21792.5,,NIDNOI,2020-12-19 11:18:57.057,sysupdate,2020-12-19 19:54:37.613
13841,PO5520989,2,01YM4P0-10-30-2.4,"ตะแกรงเหล็ก 10-30-2.4-4 มิล 50เมตร(19,242/5ม้วน)",มว,01,3848.4,5,0,,NULL,0,,NULL,2020-12-19 00:00:00.000,,0,19242,,NIDNOI,2020-12-19 11:18:57.057,sysupdate,2020-12-19 19:54:37.620
13839,PO5520988,1,03-ETC,ไม้อัด OSB 9 มิล,แผ,01,260,50,50,,NULL,0,,NULL,2020-12-19 00:00:00.000,,0,13000,,NIDNOI,2020-12-19 10:37:19.220,sysupdate,2020-12-19 10:49:29.487
13838,PO5520955,6,01SD20-22P46,เหล็กข้ออ้อย 20 มิล พับ (24.66+-),สน,09,450,92,0,,NULL,0,,NULL,2020-12-10 00:00:00.000,,0,41400,,sysinsert,2020-12-19 09:49:13.893,sysupdate,2020-12-19 19:54:37.543
13837,PO5520955,5,01SD16-15P78,เหล็กข้ออ้อย 16 มิล พับ (15.78+-),สน,09,293,52,0,,NULL,0,,NULL,2020-12-10 00:00:00.000,,0,15236,,sysinsert,2020-12-19 09:49:13.887,sysupdate,2020-12-19 19:54:37.537
13836,PO5520955,4,01SR09M-3P9-4,เหล็กเส้น 9 มิล พับ (4.99+-),สน,09,94,35,0,,NULL,0,,NULL,2020-12-10 00:00:00.000,,0,3290,,sysinsert,2020-12-19 09:49:13.883,sysupdate,2020-12-19 19:54:37.533
13834,PO5520986,2,01SD12-8P8,เหล็กข้ออ้อย 12มิลx10เมตร พับ (8.88+-),สน,01,156.31,500,500,,NULL,0,,NULL,2020-12-18 00:00:00.000,,0,78155,,NIDNOI,2020-12-18 16:04:43.807,sysupdate,2020-12-18 16:22:59.620
13833,PO5520986,1,01SR09M-4P99,เหล็กเส้น 09 มิล (TATA) พับ (4.99+-),สน,01,92.37,3700,3700,,NULL,0,,NULL,2020-12-18 00:00:00.000,,0,341769,,NIDNOI,2020-12-18 16:04:43.803,sysupdate,2020-12-18 16:22:59.617
13832,PO5520985,1,02DP4-2-1P2-A,กล่องGI 4*2*1.0มิล(ขาว) (13.80+-),สน,01,411.95,400,0,,NULL,0,,NULL,2020-12-18 00:00:00.000,,0,164780,,Palm,2020-12-18 16:02:50.330,sysupdate,2020-12-22 15:02:29.063
13831,PO5520983,2,01SR09MM,เหล็กเส้น 09 มิล (เขียว)(18.40+7) 2.86+-,สน,01,56.31,4800,0,,NULL,0,,NULL,2020-12-18 00:00:00.000,,0,270288,,sysinsert,2020-12-18 13:51:59.473,sysupdate,2020-12-24 19:45:41.253
13830,PO5520983,1,01SR06M-S,เหล็กเส้น 06 มิล (สีขาว-เหลือง)(18.40+7) 1.60+-,สน,01,31.5,1200,0,,NULL,0,,NULL,2020-12-18 00:00:00.000,,0,37800,,sysinsert,2020-12-18 13:51:59.467,sysupdate,2020-12-24 19:45:41.247
13829,PO5520984,1,02E4-4-3P2,เหลี่ยม 4*4*3.2 มิล (มอก.) (57+-),สน,01,1371,24,0,,NULL,0,,NULL,2020-12-18 00:00:00.000,,0,32904,,Palm,2020-12-18 13:43:00.133,sysupdate,2020-12-19 19:54:37.583
13826,PO5520972,6,93-ตาข่าย12*11/2*1.5,ตาข่ายเหล็ก13*1.1/2*1.50*10เมตร,มว,12,871.5,30,0,,NULL,0,,NULL,2020-12-14 00:00:00.000,,0,26145,,sysinsert,2020-12-18 11:51:16.537,sysupdate,2020-12-18 14:22:09.603
